word	count
崛起	5
五胡十六	3
国	3
石勒	3
中国	3
主讲人	2
尚永琪	2
匈奴	2
人	2
时代	2
建立	2
国家	2
汉代	2
牧苑	2
鲜卑	2
柔然	2
战马	2
杂志	2
中华书局	2
研究	2
西晋	1
末年	1
屠	1
西羌	1
代表	1
胡人	1
势力	1
迅速	1
刘渊	1
侵为	1
标志	1
所谓	1
五胡乱华	1
正式	1
开启	1
北朝	1
草原	1
部族	1
首领	1
黄河流域	1
先后	1
自称	1
大	1
天王	1
称号	1
局部	1
割据	1
小	1
程度	1
借力	1
朝廷	1
燕代	1
秦陇	1
地区	1
力量	1
姚苌	1
陇西	1
寄身	1
骑	1
慕容泓	1
马牧	1
冯跋	1
遗留下来	1
养	1
马场	1
息息相关	1
讲座	1
汉马	1
培育	1
马	1
交易	1
贡输	1
豪雄	1
中亚	1
诸国	1
汉晋	1
军马	1
影响	1
来	1
梳理	1
时期	1
养育	1
机构	1
胡族	1
诸王	1
关系	1
简介	1
生	1
甘肃	1
民乐	1
历史学	1
博士	1
现任	1
宁波大学	1
人文	1
传媒	1
学院	1
教授	1
兼任	1
魏晋	1
南北朝	1
史学会	1
副会长	1
丝路	1
文明	1
域外	1
形象	1
史学	1
集刊	1
编委	1
任	1
吉林省	1
社会科学院	1
研究员	1
社会科学	1
战线	1
副主编	1
中国社会科学出版社	1
科学出版社	1
商务印书馆	1
香港	1
出版	1
北燕	1
史	1
—	1
世纪	1
佛教	1
传播	1
背景	1
社会群体	1
莲花	1
狮子	1
内陆	1
欧亚	1
物种	1
图像	1
传说	1
胡僧	1
东来	1
鸠摩	1
罗什	1
专著	1
历史	1
新华	1
文摘	1
读书	1
佛学	1
发表文章	1
