word	count
中国	32
获	26
研究	25
主讲人	22
项	18
国家	16
国际	16
技术	15
a	15
问题	14
顶板	14
开采	14
工程	13
是	11
简介	11
大学	11
坚硬	11
传热	11
专著	10
科技	10
美国	10
模拟	10
冶金	10
研究员	9
发表	9
论文	9
史	9
控制	9
高效	9
影视	9
社会主义	8
社会	8
创新	8
教授	8
方面	8
理论	8
主持	8
优秀	8
特厚	8
煤层	8
奖	8
项目	8
人才	8
学术	7
担任	7
过程	7
主要	7
一等奖	7
省部级	7
先后	7
性能	7
专业	7
热	7
数值	7
副	7
中华人民共和国	6
当代	6
导师	6
基金	6
方法	6
主任	6
学会	6
理工大学	6
博士后	6
材料	6
加拿大	6
文化	6
组合	6
动力学	6
预测	6
节能	6
云南省	6
自由	5
取得	5
基础	5
进行	5
博士生	5
出版	5
科研	5
二等奖	5
安全	5
团队	5
北京	5
博士学位	5
协会	5
次	5
科学	5
结构	5
机理	5
毕业	5
复杂	5
热流	5
应用	5
负责人	5
任	5
年度	5
混沌	5
重要	4
法治	4
兼职	4
研究院	4
研究所	4
报告	4
介绍	4
发明	4
国家级	4
专家	4
科技进步	4
发明专利	4
全国	4
工程师	4
d	4
机械	4
会议	4
锆	4
合金	4
辐照	4
自然科学	4
文本	4
符号	4
学	4
沸腾	4
表面	4
物理	4
日本	4
传质	4
优化	4
重点	4
结晶器	4
保护	4
渣	4
钢铁公司	4
昆明	4
基本	3
特色	3
期刊	3
中心	3
经济	3
热点	3
运动	3
乡村	3
社会变革	3
中国社会科学院	3
特聘	3
方向	3
水利	3
有	3
学术论文	3
瓦斯	3
协同	3
核心	3
成为	3
现任	3
授权	3
部	3
收录	3
学者	3
常务理事	3
获得	3
工作	3
公司	3
实验室	3
s	3
包括	3
反应堆	3
效应	3
进展	3
从事	3
作用	3
工业	3
合作	3
泛	3
艺术化	3
作为	3
受	3
联合	3
现象	3
分子	3
教育部	3
获得者	3
任教	3
委员会	3
主任委员	3
荣誉	3
领域	3
流动	3
领军	3
国务院	3
政府	3
科技部	3
强化	3
计划	3
国家自然科学基金	3
排名	3
进步奖	3
杂志	3
生产	3
炼钢	3
减排	3
王胜强	2
价值	2
追求	2
平等	2
公正	2
要求	2
联合会	2
编辑	2
论	2
现代人	2
起源	2
现	2
学院	2
王瑞芳	2
出现	2
专长	2
土地	2
制度	2
变动	2
社科	2
重大项目	2
新	2
成果奖	2
类	2
艺术	2
于斌	2
研究进展	2
引发	2
强矿	2
压	2
世界性	2
提出	2
一体化	2
地面	2
压裂	2
空间	2
场	2
体系	2
耦合	2
防控	2
技术难题	2
大	2
采高	2
综放	2
到	2
开发	2
控制技术	2
防治	2
能源	2
工作者	2
中国矿业大学	2
纳米	2
医学	2
组织	2
生物工程	2
博士	2
生物	2
逾	2
学术会议	2
C	2
副主编	2
姚仲文	2
设计	2
采用	2
物理系	2
学士学位	2
原子能	2
系	2
皇后	2
缺陷	2
固体	2
如	2
揭示	2
特征	2
改进	2
王立新	2
现实	2
符号学	2
角度	2
参与	2
地位	2
轴	2
邻接	2
影响	2
经典	2
培养	2
理事	2
承担	2
科研项目	2
