-1
223
95
295
417
338
474
221
170
269
468
484
212
499
259
185
179
124
160
108
180
66
256
1081
107
129
-1
248
410
360
168
160
83
-1
1086
285
149
156
107
255
281
680
163
-1
221
105
85
138
804
126
-1
184
125
103
139
2716
249
-1
129
531
172
148
98
354
234
236
196
-1
201
106
338
641
410
792
1302
644
530
898
802
815
604
291
1189
402
357
583
1015
707
-1
360
566
785
386
394
601
246
967
331
357
167
411
531
320
239
1322
658
427
178
207
978
896
447
-1
703
245
347
336
482
251
349
270
234
185
243
397
472
766
1666
415
656
808
-1
624
526
441
334
262
289
261
295
236
425
357
463
519
480
548
524
414
306
438
516
908
654
455
1052
550
407
405
294
353
483
616
-1
335
233
332
397
326
369
345
303
265
276
510
529
277
1360
683
537
394
497
610
495
-1
353
478
608
575
786
498
324
548
747
1030
-1
304
463
412
886
660
682
471
623
731
1471
911
456
453
-1
533
560
1210
1115
534
992
1093
797
-1
880
2561
1490
678
626
498
1264
1524
752
-1
690
606
598
393
501
518
1088
529
635
700
378
515
478
820
355
-1
302
546
1379
728
613
1002
392
236
420
329
-1
957
1273
561
717
292
752
714
-1
635
369
534
640
729
649
1593
364
1453
543
615
340
379
544
407
-1
643
1192
351
-1
821
831
476
911
489
1802
402
527
383
572
552
813
924
251
642
187
212
-1
186
233
566
920
1264
625
1119
601
686
852
439
1453
505
-1
284
1091
1177
1304
563
423
360
860
426
559
-1
-1
-1
733
1631
466
366
334
341
259
295
333
1572
535
462
361
434
340
1252
-1
768
463
733
758
379
1367
724
475
480
1035
475
267
1048
521
670
-1
606
437
614
997
591
999
542
512
995
940
598
1168
460
783
545
732
526
1255
568
872
622
628
999
1231
608
747
-1
738
719
877
699
1439
1164
1180
1397
778
1154
1550
633
1785
752
572
1204
908
458
1223
521
877
416
1346
603
1682
1137
1285
555
-1
906
834
833
446
913
758
445
1210
1493
1270
375
425
634
452
253
1342
1407
1300
486
874
532
565
451
882
1006
1268
979
955
906
645
1159
1005
451
735
956
1150
701
812
837
1025
817
852
855
1204
657
536
831
1377
-1
625
2083
1167
727
1022
581
945
485
1216
761
716
591
595
368
597
1474
1299
752
784
396
768
655
2373
539
586
970
679
884
1585
961
1103
1177
530
931
660
999
743
889
505
890
523
491
431
981
975
662
489
641
-1
442
563
944
792
758
510
730
500
1374
678
1322
1136
649
672
532
396
812
719
916
800
416
1095
501
1075
1264
490
450
554
680
578
756
547
400
873
815
875
633
532
607
394
815
911
986
491
1657
643
389
-1
442
788
492
555
627
632
859
549
851
754
1006
1602
