词汇,词频
国内外,4
刊物,4
课题,4
疾病,4
南京大学,4
化学系,4
学习,4
部,4
生命科学,4
传感器,4
简单,4
成为,4
超,4
水,4
实现,4
支持,4
科学家,4
纳米材料,4
体系,4
面向,4
分析仪器,4
新型,4
仪器,4
开发,4
优秀,4
有机,4
荧光,4
高等学校,4
副会长,4
哲学,4
二等奖,4
艺术,4
芝加哥,4
声学,4
心理声学,4
听觉,4
核,4
地理,4
—,4
静电,4
纺丝,4
聚丙烯腈,4
纤维,4
星宿,4
研究生,3
沙龙,3
分化,3
陕西省,3
中青年,3
农业,3
编委,3
发育,3
评议组,3
教学楼,3
学士,3
基金,3
频率,3
扰动,3
发生,3
现象,3
对流,3
主题,3
受控,3
型,3
影响,3
行为,3
一楼,3
赵慷,3
活动,3
参与,3
准备,3
香港中文大学,3
游戏,3
竞赛,3
顶级,3
期刊,3
挑战,3
任务,3
解决,3
能力,3
认知,3
中科院,3
杰出青年,3
近年来,3
参加,3
四川大学,3
晚,3
中国共产党,3
专著,3
标志物,3
蛋白,3
国家杰出青年基金,3
访问学者,3
兼,3
载体,3
定量,3
提出,3
有效,3
凝胶,3
制备,3
机械,3
香港理工大学,3
加入,3
长江,3
特聘,3
当前,3
核酸,3
大分子,3
建立,3
学士学位,3
特殊津贴,3
复合材料,3
粒子,3
电,3
毕业,3
电池,3
小,3
基,3
州立大学,3
光,3
致力于,3
双,3
药物,3
理论课,3
教材,3
优秀成果,3
新亚,3
京剧,3
声音,3
作者,3
学社,3
磁,3
单极,3
连续,3
天文学,3
鄱阳湖,3
湿地,3
流域,3
自然资源,3
变化,3
监测,3
变革,3
肖,3
红叶,3
信息技术,3
悖论,3
储能,3
原位,3
锂,3
星座,3
跨学科,2
雄性,2
华进联,2
西北农林科技大学,2
中国动物学会,2
生物学,2
学术期刊,2
有,2
特色,2
研究进展,2
朱凤瀚,2
青铜器,2
史,2
现任,2
省部级,2
雷成旺,2
悉尼大学,2
雷,2
职务,2
现,2
任职,2
水资源,2
实验,2
自然科学,2
内容简介,2
受到,2
确定,2
换,2
热效率,2
特征,2
指热,2
前沿,2
爱荷华,2
商学院,2
助理,2
运用,2
媒体,2
全球,2
纽约,2
内容摘要,2
事件,2
有关,2
关系,2
暨,2
高效能,2
电子信息,2
工程学院,2
前行,2
理学,2
加州大学,2
伯克利分校,2
清华大学,2
兼职,2
电子,2
公司,2
联合,2
总,2
能量,2
例如,2
摘要,2
巨大,2
消耗,2
电能,2
用于,2
低,2
负载,2
服务,2
达到,2
预测,2
星期一,2
兴趣,2
信念,2
知识,2
会议,2
高级,2
文章,2
改变,2
处理,2
食品,2
牛利,2
园艺,2
园林,2
科学基金,2
引用,2
申请,2
发明专利,2
学术会议,2
抗战,2
大后方,2
次,2
选择,2
陈廷湘,2
星期五,2
陈,2
近代史,2
抗日战争,2
论,2
出版社,2
―,2
李根喜,2
出,2
任教,2
系主任,2
上海大学,2
学院院长,2
生命,2
复杂,2
相互作用,2
－,2
科技部,2
情况,2
高,2
要求,2
刘冬生,2
清华大学化学系,2
可,2
性,2
纯,2
强度,2
探索,2
生物医学,2
中国化学会,2
英国皇家,2
重点项目,2
负责人,2
可控,2
应邀,2
知名,2
碳,2
离子,2
金属,2
电极,2
研制开发,2
气体,2
课题组,2
推广,2
控制,2
展示,2
传统,2
需,2
组,2
实例,2
大家,2
美国加州理工学院,2
新加坡,2
南洋,2
理工大学,2
阶梯教室,2
理工学院,2
雪城,2
动力学,2
集团,2
来到,2
功能化,2
哈佛大学,2
任命,2
光学,2
学,2
成像,2
治疗,2
北京师范大学,2
王,2
树荫,2
指导,2
全国高校,2
研究会,2
教育,2
名师,2
主编,2
套,2
学术论文,2
成果奖,2
三等奖,2
音乐学院,2
人声,2
哥伦比亚,2
声,2
研究院,2
音响,2
工程师,2
戏剧,2
歌剧,2
欢迎,2
歌唱,2
物理系,2
天文系,2
美华,2
中西部,2
作用,2
彭秋,2
当选,2
高能,2
德克萨斯,2
引力波,2
含弘,2
目,2
王野乔,2
遥感,2
条件,2
科研成果,2
经济学,2
解读,2
国务院学位委员会,2
社科,2
学部,2
陈育明,2
麻省理工学院,2
储存,2
钠离子,2
超级,2
电容器,2
元素,2
掺杂,2
空心,2
管状,2
举行,2
学行,2
通知,2
星空,2
级,2
天空,2
是否,2
递送,2
植物,2
衍生,2
系列,1
山羊,1
赵永聚,1
三级,1
新世纪,1
优秀人才,1
入选者,1
兼任,1
显微,1
学分,1
生理学,1
华,1
生殖细胞,1
胚胎,1
成体,1
取得,1
春秋,1
金文,1
冠以,1
国名,1
子,1
身份,1
著名,1
先秦,1
北京大学历史系,1
夏商周,1
断代,1
组成员,1
中国历史博物馆,1
馆长,1
国家博物馆,1
党委,1
书记,1
常务,1
副馆长,1
商周,1
家族,1
形态,1
古代,1
著作,1
国家级,1
四楼,1
华中科技大学,1
原,1
华中,1
工学院,1
华中理工大学,1
机械工程,1
西澳,1
土木,1
不同,1
交叉学科,1
土木工程,1
流体,1
风力,1
波浪,1
浮力,1
驱动,1
流,1
民用,1
工业,1
流动,1
数值,1
科研项目,1
相当于,1
大力,1
资助,1
当,1
接近,1
可能,1
又称,1
内,1
称,1
特征频率,1
激发,1
强化,1
模式,1
中将,1
具体,1
代表性,1
热流,1
连接,1
信息系统,1
商务,1
计算,1
建模,1
数据挖掘,1
商业,1
研究成果,1
报道,1
英国广播公司,1
华盛顿邮报,1
福布斯,1
广播电台,1
运筹学,1
管理学,1
协会,1
彻底,1
颠覆,1
彼此之间,1
交互方式,1
网络空间,1
价值,1
检查,1
个体,1
衡量,1
社区,1
健康,1
病毒,1
扩散,1
开展,1
放眼,1
益处,1
南区,1
学生,1
食堂,1
清华大学电子工程系,1
工学,1
电气工程,1
计算机科学,1
聘为,1
交叉,1
艾莉,1
评审团,1
编辑,1
电网,1
运输,1
分布式,1
优化,1
多媒体,1
无线网络,1
延迟,1
约束,1
编码,1
能量消耗,1
运营,1
开销,1
范围,1
占,1
用电量,1
足够,1
香港,1
整个,1
西班牙,1
供电,1
实际,1
结果显示,1
很,1
状态,1
空闲,1
关闭,1
非必要,1
节约,1
目的,1
程度,1
工作量,1
并用,1
好,1
水平,1
澳大利亚西悉尼大学,1
策略,1
修改,1
表示,1
推理,1
讨价还价,1
代理,1
程序,1
了近,1
近来,1
先进性,1
机器,1
现在,1
智力,1
超过,1
现有,1
没有,1
体现,1
使得,1
需要,1
介入,1
构建,1
自治,1
概述,1
怎样才能,1
方案,1
光电,1
营养,1
周五,1
年度,1
大会,1
邀请,1
省,1
部级,1
学术论坛,1
通告,1
国民党,1
转变,1
成败,1
潘,1
洵,1
文化村,1
舍,1
专门,1
近现代史,1
治学严谨,1
颇丰,1
大革命,1
时期,1
国民会议,1
主张,1
抗战时期,1
民族主义,1
中国社会科学出版社,1
上海,1
三联书店,1
宗教,1
晚清,1
民国,1
四川,1
学术研究,1
革命,1
精神,1
重庆,1
谈谈,1
获学士,1
硕士,1
站,1
留,1
德国慕尼黑大学,1
生物系,1
日本,1
东北大学,1
药学,1
美国哈佛大学医学院,1
药学系,1
生物物理,1
仪器仪表,1
执行者,1
动态变化,1
深入研究,1
生物体,1
全面,1
揭示,1
生命现象,1
本质,1
后基因组,1
时代,1
催生,1
带动,1
医药,1
绿色,1
产业,1
引领,1
发达国家,1
激烈,1
争夺,1
制高点,1
落实,1
中长期,1
规划,1
纲要,1
部署,1
开始,1
启动,1
量子,1
前任,1
简要,1
经历,1
定性,1
宏观,1
微观,1
静态,1
综合,1
阶段,1
迈向,1
癌症,1
恶性,1
夺走,1
数以千万计,1
早,1
诊,1
早治,1
降低,1
死亡率,1
手段,1
肿瘤,1
疾病相关,1
灵敏,1
准确,1
特异,1
热点,1
临床,1
诊断,1
意义,1
结合,1
专长,1
进展,1
药学院,1
高度,1
特异性,1
识别,1
相容性,1
多肽,1
复合,1
优异,1
通透性,1
较高,1
力学,1
秒级,1
成型,1
良好,1
触变性,1
愈合,1
特点,1
组成,1
交联,1
度,1
网络结构,1
任意,1
调整,1
此基础,1
活,1
打印,1
写,1
本科毕业,1
科学技术,1
攻读,1
在职,1
赴,1
英国剑桥大学,1
国家自然科学基金委员会,1
化学奖,1
巴斯夫,1
创新奖,1
任教授,1
获邀,1
会会士,1
推进,1
基金委,1
专项,1
首席,1
协同,1
根本,1
杂化,1
对象,1
多组分,1
器件,1
顾问,1
牛,1
利,1
吉林大学,1
芬兰,1
Å,1
荣誉,1
国家科技部,1
光谱,1
化,1
液体,1
导电,1
主体,1
化学修饰,1
有毒,1
有害,1
水体,1
抗氧化,1
容量,1
件,1
芯片,1
软件工程,1
技术相结合,1
监测仪器,1
设备,1
授权,1
来源于,1
产品,1
依托,1
传感,1
有着,1
积累,1
拓展,1
相结合,1
电子技术,1
工程设计,1
做出,1
实验组,1
邓伟桥,1
计算机技术,1
迅猛发展,1
试错,1
法,1
新兴,1
日益,1
人们,1
重视,1
比如,1
执行,1
基因组,1
组在,1
工作进展,1
筛选,1
列举,1
共轭,1
微孔,1
高效性,1
邓伟,1
侨,1
生,1
组组长,1
兰州大学,1
副研究员,1
化物所,1
辽宁省,1
计算机,1
设计所,1
二氧化碳,1
捕获,1
转化,1
储氢,1
太阳能,1
承担,1
引,1
探测,1
罗彻斯特,1
大学化学,1
重组,1
机制,1
汽巴,1
嘉,1
稳定性,1
降解,1
林学院,1
表征,1
后来,1
继续,1
有机化学,1
光谱学,1
辅助,1
化学反应,1
自由基,1
稳定化,1
底特律,1
有限元,1
单体,1
折变,1
佛罗里达,1
航空航天,1
新泽西,1
文理学院,1
吸收,1
光化学,1
超快,1
光物理,1
体内,1
体外,1
位点,1
专一,1
团,1
标签,1
探测器,1
动力,1
高密度,1
存储,1
忘,1
初心,1
砥砺,1
享受,1
政府,1
高等教育,1
常务理事,1
特级,1
社会科学界,1
联合会,1
常务委员,1
道德修养,1
法律,1
课程,1
理事长,1
中共,1
北京,1
党,1
史学会,1
副理事长,1
建设工程,1
编写,1
教育史,1
基金项目,1
演奏厅,1
音频,1
传承,1
战略,1
同济大学,1
客座教授,1
会员,1
协会会员,1
前卫,1
开拓者,1
研究者,1
实践者,1
男高音,1
平时,1
演唱,1
西方,1
剧团,1
演出,1
洛约拉,1
中央戏剧学院,1
北京电影学院,1
上海音乐学院,1
传媒大学,1
院校,1
作,1
语音,1
演讲,1
备受,1
推崇,1
着重,1
讲述,1
表现,1
音质,1
音色,1
言谈,1
表演,1
就读于,1
密西根,1
哲学博士,1
双耳,1
空间,1
虚拟现实,1
生理,1
市场,1
第四版,1
录音,1
界,1
行业标准,1
手册,1
唯一,1
亚裔,1
波士顿大学,1
密歇根,1
城市,1
观众,1
热烈欢迎,1
积极参与,1
社区服务,1
美国华人,1
会长,1
北大,1
校友会,1
─,1
驱爆,1
超新星,1
统一,1
模,1
生于,1
四川省,1
广安县,1
分配,1
地球,1
中国天文学会,1
全国,1
引力,1
相对论,1
星系,1
访问,1
个,1
宇航局,1
大陆,1
主办,1
暑期,1
学校,1
涉及,1
带头人,1
分,1
地理信息,1
生态,1
安全,1
监控,1
马明国,1
罗德岛,1
中组部,1
江西师范大学,1
地理信息系统,1
区,1
地区,1
非洲,1
东北,1
土地利用,1
土地,1
覆,1
海岸带,1
保护区,1
中尺度,1
山地,1
生态系统,1
生态条件,1
决策支持系统,1
获奖,1
总统,1
泰勒,1
弗朗西斯,1
大百科全书,1
陆地,1
空气,1
科学论文,1
中英文,1
管理,1
周三,1
经管院,1
停滞,1
风生水,1
起,1
并存,1
证实,1
诺贝尔经济学奖,1
索罗,1
生产力,1
存在,1
走出,1
瓶颈,1
出现,1
背景,1
技术化,1
工具,1
提升,1
思路,1
实施,1
框架,1
供给,1
侧,1
结构性,1
改革,1
认知科学,1
理解,1
形势,1
提供,1
河南大学,1
天津,1
财经大学,1
科组,1
评委,1
天津市政府,1
授衔,1
天津市,1
劳动模范,1
表彰,1
国民经济,1
统计分析,1
团队,1
精品课,1
精品,1
人文,1
部分,1
奥斯汀,1
分校,1
维,1
透射电镜,1
钠硫电池,1
过,1
优良,1
机械性能,1
比,1
表面积,1
认为,1
前景,1
广泛应用,1
先进,1
成本低,1
容易,1
成分,1
纺出,1
丰富,1
官能团,1
能够,1
碳化,1
过程,1
基底,1
活性,1
模板,1
有机溶剂,1
溶解,1
构造,1
原理,1
独特,1
多孔,1
壳,1
双层,1
单壳,1
氧化物,1
硫化物,1
定于,1
师元,1
师元楼,1
负,1
对话,1
如下,1
杜,1
彧,1
李寻欢,1
廖莹,1
马宁,1
文学院,1
汉语言,1
文学,1
专业户,1
晓瑞,1
指导老师,1
龙晓泳,1
满天,1
繁星,1
夜晚,1
抬头,1
仰望,1
苍穹,1
盖,1
星群,1
闪耀,1
辨别,1
方位,1
找到,1
所属,1
时候,1
快乐,1
了解,1
知道,1
区别,1
联系,1
异同,1
蕴含,1
密码,1
发现,1
深深,1
镌刻,1
民族,1
记忆里,1
同学们,1
踊跃,1
教务处,1
乔治亚,1
结肠炎,1
结肠癌,1
致病,1
机理,1
展开,1
口服药物,1
因子,1
编委会,1
法国巴黎,1
凯西,1
西储,1
哈佛,1
全美,1
终生,1
